Place ID;Place Name;Review ID;Author;Rating;Text;Review Length;Word Count;Time;Date;Response
ChIJd5OHs-ZnzpQR2Gy3Uy8p4KQ;Pet shop e Veterinária Corujão;Vania De Oliveira Stravino_1660402329;Vania De Oliveira Stravino;5;Cheguei no corujão por indicação de uma , estava desesperada, fui muito bem acolhida junto com meu Apolo, durante a semana mantive contato com a clínica para casos de dúvidas e sempre tive uma devolutiva rápida e acolhedora.. Hoje meu cãozinho está em tratamento e a clínica ganhou uma nova cliente!! Mary e Dr. Adriana, muito simpáticas, eficientes , sou grata a elas por todo amor e carinho que tiveram com o Apolo e comigo..Se fosse possível daria 1000 estrela .;465;81;1660402329;2022-08-13 11:52:09;pt
ChIJd5OHs-ZnzpQR2Gy3Uy8p4KQ;Pet shop e Veterinária Corujão;Jessica Sousa_1643482899;Jessica Sousa;5;"Super recomendo.
Super bem atendida , minha princesa sempre adora ir toma banho lá e já ficou até no hotelzinho e foi super bem cuidada❤️
Sempre fui muito bem atendida ❤️";170;31;1643482899;2022-01-29 16:01:39;pt
ChIJYQIjH_RnzpQRUL9k3OZKlUg;Centro Veterinário Jardim Planalto;LUIZ CARLOS GONÇALVES_1621480792;LUIZ CARLOS GONÇALVES;5;Normsl;6;1;1621480792;2021-05-20 00:19:52;en
ChIJYQIjH_RnzpQRUL9k3OZKlUg;Centro Veterinário Jardim Planalto;Alexandra Silveira_1739037001;Alexandra Silveira;5;"Estagiei nessa clínica como auxiliar veterinária, e não tenho nem palavras pra descrever o quão maravilhosos são os profissionais
Doutores e auxiliares super preocupados com os pacientes, e acima de tudo muito qualificados
Tenho um super carinho por essa clínica, e indico super❤️";280;43;1739037001;2025-02-08 14:50:01;pt
ChIJYQIjH_RnzpQRUL9k3OZKlUg;Centro Veterinário Jardim Planalto;Francisco Francis_1731367040;Francisco Francis;1;"Pessima ! Levei Minha gata porque ela nao comida a treis dias , estava desidratada
Pediram exame de sangue a mulher que tirou o sangue furou a perna dele e disse que nao estave enchergando a veia ai que ela achou de raspar a perninha dela ,ela acabou com a perna dela.
O medico nem para por a gata no soro para idratar ela ele nao Steve capacidade para isso
Em fim levei a gata para casa pior do que ja estava com a patinha ferida ,
Em fim isso aconteceu no sabado no Domingo
Minha gata morreu ! Maldita hora que levei Minha gata nessa clinica era o dinheiro que eles queriam que façam bom proveito";598;117;1731367040;2024-11-11 20:17:20;pt
ChIJYQIjH_RnzpQRUL9k3OZKlUg;Centro Veterinário Jardim Planalto;Elza Kazue Magami Paulino_1734602733;Elza Kazue Magami Paulino;5;Clínica antiga de muita confiança e seriedade, a muitos anos somos clientes, recomendo muito... Parabéns a toda a equipe 👏👏👏.;125;20;1734602733;2024-12-19 07:05:33;pt
ChIJYQIjH_RnzpQRUL9k3OZKlUg;Centro Veterinário Jardim Planalto;Rosana Santiago_1731384782;Rosana Santiago;5;Local bem organizado e pessoas educadas;39;6;1731384782;2024-11-12 01:13:02;pt
ChIJjaA7D2RnzpQRaO9q5Szg4no;Vets Of All - VETERINÁRIO 24H GRIMALDI;Ademir Freitas_1731443087;Ademir Freitas;5;5 stars;7;2;1731443087;2024-11-12 17:24:47;en
ChIJjaA7D2RnzpQRaO9q5Szg4no;Vets Of All - VETERINÁRIO 24H GRIMALDI;Murilo_1696430567;Murilo;5;Legal;5;1;1696430567;2023-10-04 11:42:47;en
ChIJjaA7D2RnzpQRaO9q5Szg4no;Vets Of All - VETERINÁRIO 24H GRIMALDI;Michelle Napo_1738951825;Michelle Napo;1;"ALERTA IMPORTANTE!!!! Nunca internem seus animais nessa clínica, jamais. Um local que não me passou confiança, meu animalzinho ficou internado por 5 dias e faleceu desidratado, totalmente debilitado. Pela aparência nem parece que passou pelos cuidados adequados, os quais me foram mostrados na planilha de protocolo. Deixo meu total repúdio a""doutora"" Luana, totalmente sem empatia pelos animais e apenas preocupada com a parte financeira da clínica, sendo que o canil estava custeando todos os cuidados. Não ficamos devendo nada! Durante as visitas notei meu bichinho mal alimentado, estavam lhe fornecendo uma papinha rala e mal cheirosa. Os itens naturais que levei para alimentação não foram fornecidos.

Colocaram culpa na doença por ser parvovirose, dizendo que ele não tinha chance de sobreviver. Aqui na minha família já tivemos casos dessa doença em filhotes e conseguimos salvar com os cuidados em casa.

Me arrependi amargamente de ter deixado meu cãozinho nesse lugar. Já entreguei vocês nas mãos de Deus. A lei do retorno funciona, a vida cobra. Sem mais......";1073;167;1738951825;2025-02-07 15:10:25;pt
ChIJjaA7D2RnzpQRaO9q5Szg4no;Vets Of All - VETERINÁRIO 24H GRIMALDI;Bruna Bastos_1724427207;Bruna Bastos;5;"Os meus bebês são sempre muito bem atendidos e com muito carinho.
Estes dias precisei ir na clínica novamente com meu velhinho e brincando com a Dra disse que eles deixaram a minha bebê Ohana mal acostumada, pois ela ficou dias internada e era muito mimada por todos, desde os Vets até os estágios.
Levo os meus filhos lá desde quando o hospital abriu e todos cuidam com muito amor e carinho.
Sempre que cheguei em emergência fui atendida com muita rapidez.";457;82;1724427207;2024-08-23 12:33:27;pt
ChIJjaA7D2RnzpQRaO9q5Szg4no;Vets Of All - VETERINÁRIO 24H GRIMALDI;Paula Braga_1736027771;Paula Braga;1;No dia 12/12 minha mãe levou meu gato nino na unidade do Grimaldi, meu gato estava mijando sangue e com perda de peso. Foi feito ultrassom e receitado o remédio Alcorte para ele e vitaminas, no ultrassom deu que ele estava com Cistite, minha mãe deu o remédio pra ele durante 7 dias e meu gato não teve nenhuma melhora. Retornei no dia 23/12 e foi feito exame de sangue/fiv e felv e receitado novamente o Alcorte por mais 7 dias,  e detalhe que foram veterinárias diferentes que atenderam. Em nenhum momento fomos maltratados e também não maltratamos ninguém, porém sentimentos da veterinária no dia 23/12 uma falta de preparo, não entendia de nada do exame do ultrassom… enfim, continuamos medicando ele e o exame de sangue ficou pronto depois do natal, voltamos na clínica para entender o que deu nos exames. Antes de entrar vimos duas veterinárias falando sobre nosso gato antes de sermos chamadas, novamente parecia que não sabiam o que meu gato tinha realmente, pois continua mijando sangue. Tivemos mais um novo atendimento com outra veterinária que pediu exame de urina ou podia passar antibiótico, mas poxa pq não pediram exame de urina antes? A todo momento indo lá pela quarta vez estavam pedindo a cada ida mais exames e meu gato sofrendo. Decidimos então entrar com o antibiótico. Detalhe: não enviaram o exame de fiv e felv no whats para minha mãe, então pedi pra veterinária no dia presencial, ela disse que NÃO ESTAVA ACHANDO! Muito descaso conosco, e pela terceira vez que fomos lá pediu novamente o peso do meu gato, ou seja, não deixam documentado nada direito. Resumindo: Não me passaram lá presencial o resultado do exame de fiv e felv. No mesmo dia, mandei mensagem no whats deles pedindo esse resultado se não, queria meu dinheiro de volta, rapidinho me mandaram o exame falando que ele tinha testado positivo pra felv, eu já fiquei super preocupada, mas a recepcionista escreveu no whats que se enganou que era negativo, então  ela não deveria se atentar ou melhor deixar para um veterinário passar o diagnóstico? Enfim, e meu gato continuando com sintomas, fui super ignorante no whats sim, pois desde o dia 12 esse descaso com meu gato. Decidi que não voltaria mais nesse lugar. Mas hoje dia 04 de janeiro meu gato continua mal e vomitando, fomos em outro veterinário e pasmem: outro nível de atendimento, meu gato não deveria ter tomado por tanto tempo Alcorte por já ter 9 anos, de imediato já fizeram o exame de urina, e meu gato está com estômago ruim por conta do tanto de remédio que eles passaram sem ao menos saber o peso exato dele (pesam o animal com a caixinha junto) e minha mãe fez questão de ir lá hj dizer que vamos processar sim eles! Foram 1.000 gastos para prejudicar o meu animal. E falaram para minha mãe que não atendem mais ele, mas fiquem tranquilos nunca mais levarei meu animal aí. Não adianta colocar aqui que fui grossa pelo WhatsApp, ninguém aguenta desde o dia 12 receber um vários diagnósticos diferentes e nenhum ajudar o animal, NIGLIGENCIA COM O ANIMAL.;3011;527;1736027771;2025-01-04 18:56:11;pt
ChIJv5Nscd9nzpQRCc6p6fH8QbI;Arca de Noé;Pâmella Oliveira (Pâm)_1657740701;Pâmella Oliveira (Pâm);5;"A gente ama o tio Fernando 💕
Sempre cuidadoso com o banho da Petra, limpa orelhinhas, põe lacinho, deixa uma princesa.
As dras sempre atentas a tudo, exames de rotina, vacinação. Super recomendamos o lugar. Obrigada por todo carinho de sempre pessoal";250;42;1657740701;2022-07-13 16:31:41;pt
ChIJv5Nscd9nzpQRCc6p6fH8QbI;Arca de Noé;THAIS Donha_1712236763;THAIS Donha;5;"Levo meus Gatinhos Mike e Mel desde filhotes na clinica.
Dra Carol e Dra Cristiane sempre muito atenciosas e cuidadosas com eles.
O Mike chegou a precisar de cuidados devido a doença renal e elas cuidaram dele muito bem.";220;39;1712236763;2024-04-04 10:19:23;pt
ChIJv5Nscd9nzpQRCc6p6fH8QbI;Arca de Noé;Lívia Shélida Pinheiro Rodrigues_1657630534;Lívia Shélida Pinheiro Rodrigues;1;"Agendei um horário para banho e tosa , levei meu cachorro  e tinha mais três cachorros na frente e um funcionário apenas. Se é por ordem de chegada, pra que agendar? Ainda ia esperar aproximadamente três horas... Achei um desrespeito.
Edit. 12/7. Vi a resposta da clínica e é mentira, meu cachorro tem câncer e já faz tratamento. Nenhum momento me ofereceram passar com veterinário de lá antes e não faz sentido pq ele estava bem pra tomar o banho, só não para aguardar três horas pra isso. Levei neles para ele ir a pé pq o transporte o irritaria. Marcaram hora , não cumpriram e ainda mentiram. Realmente não recomendo a clínica pra ninguém. Chega lá nem água para os cachorros tem (todo vet que já fui tem), fui abrir a porta para ir ao banheiro estava trancada.... Enfim ....precisa melhorar e ter mais ética. Pq mentiram na resposta.";838;150;1657630534;2022-07-12 09:55:34;pt
ChIJv5Nscd9nzpQRCc6p6fH8QbI;Arca de Noé;Janayna Nascimento_1710675609;Janayna Nascimento;5;Clínica veterinária excelente com profissionais especializados e altamente qualificados para atender seu pet com prontidão, amor e dedicação;140;18;1710675609;2024-03-17 08:40:09;pt
ChIJv5Nscd9nzpQRCc6p6fH8QbI;Arca de Noé;Marco Antonio_1519813920;Marco Antonio;5;"Passo meu poodle lá desde que era bem novinha, hoje ela tem 11 anos e o atendimento é ótimo sempre.  Profissionais de alta qualidade e vejo que amam o que fazem.

A tosa tb é muito boa e com ótimo preço, só deixa a desejar com atrasos e desmarcação de dias sem aviso prévio ... As vezes simplesmente marco horário e ninguem vem buscar o cachorro ai tenho que ligar e agendar novamente.";385;73;1519813920;2018-02-28 07:32:00;pt
ChIJ2VRr2dpnzpQRtluyVkVw-BM;Pet Shop Prados;Nielson_1708125615;Nielson;5;Excelente atendimento, valores acessíveis. Sempre compro ração de minha gata lá;79;11;1708125615;2024-02-16 20:20:15;pt
ChIJ2VRr2dpnzpQRtluyVkVw-BM;Pet Shop Prados;Cleiton Lucena da Silva_1712419260;Cleiton Lucena da Silva;5;"Ma excelente loja para Pets. Atendimento VIP, atenciosos e se por ventura não tiverem o produto que deseja e for acessível o local para o cliente, o dono faz questão de comprar o produto para melhor atendimento ao cliente.

Super indico o estabelecimento com muitas variedades";276;46;1712419260;2024-04-06 13:01:00;pt
ChIJ2VRr2dpnzpQRtluyVkVw-BM;Pet Shop Prados;Ramos De Oliveira_1727724580;Ramos De Oliveira;5;Sempre é bom ir nesse lugar;27;6;1727724580;2024-09-30 16:29:40;pt
ChIJ2VRr2dpnzpQRtluyVkVw-BM;Pet Shop Prados;Sergio Fukuda_1730773558;Sergio Fukuda;5;Very good;9;2;1730773558;2024-11-04 23:25:58;pt
ChIJ2VRr2dpnzpQRtluyVkVw-BM;Pet Shop Prados;Darci Gilvani_1681241744;Darci Gilvani;4;O estacionamento tem três vagas para carro, mas não consegui estacionar porque o motorista do carro estacionado na terceira vaga não deixou espaço nem para a vaga da direita nem para a vaga da esquerda. No horário que eu fui tinha pouco movimento mas não tem muita ajuda também.;278;49;1681241744;2023-04-11 16:35:44;pt
ChIJe-WXGXVozpQRHB4UyPOLpzA;Pet Shop Raiad;Andre Avien_1556762190;Andre Avien;5;Showww;6;1;1556762190;2019-05-01 22:56:30;en
ChIJe-WXGXVozpQRHB4UyPOLpzA;Pet Shop Raiad;Gilson Oliveira_1713449889;Gilson Oliveira;2;Pelo Amor de Deus, para de vender essa ração colorida para gatos, muitas pessoas não sabe que essa ração da infecção urinária nos bichinho.. não pensa só em ganhar dinheiro, tenha amor aos bichinhos também;205;35;1713449889;2024-04-18 11:18:09;pt
ChIJe-WXGXVozpQRHB4UyPOLpzA;Pet Shop Raiad;Edilson Araujo_1728588193;Edilson Araujo;5;Melhor atendimento da região!!!;31;4;1728588193;2024-10-10 16:23:13;pt
ChIJe-WXGXVozpQRHB4UyPOLpzA;Pet Shop Raiad;Nubia Souza dos Santos_1612986972;Nubia Souza dos Santos;5;Ótimo atendimento e produtos bem organizados com valores acessíveis.;68;9;1612986972;2021-02-10 16:56:12;pt
ChIJe-WXGXVozpQRHB4UyPOLpzA;Pet Shop Raiad;jonatan marcus pimenta_1650361689;jonatan marcus pimenta;4;Sempre compro no local, não há estacionamento, sem acesso a deficientes, bons preços, falta promoção de produtos em conjunto.;125;19;1650361689;2022-04-19 06:48:09;pt
ChIJcU-Wyt1DzpQR3M0qWPkuQiY;DK FISH STORE;Mauricio Moura_1726954521;Mauricio Moura;5;"Loja extremamente organizada e limpa.
Atendimento extraordinário.
Daniel e Larissa estão de parabéns.
Vale muito a pena visitar a loja e o atendimento on-line é perfeito tmbm.
Todos os corais lindos e com preço justo.
Recomendo muito.";234;37;1726954521;2024-09-21 18:35:21;pt
ChIJcU-Wyt1DzpQR3M0qWPkuQiY;DK FISH STORE;Dayanne Pauliane_1729090977;Dayanne Pauliane;5;O pessoal é 10 no atendimento!! Minha segunda compra com eles, envio com rapidez e animais de qualidade!! 👏🏽👏🏽;110;19;1729090977;2024-10-16 12:02:57;pt
ChIJcU-Wyt1DzpQR3M0qWPkuQiY;DK FISH STORE;S10 Biscatona_1726566704;S10 Biscatona;5;Atendimento sensacional! Parceiro que possui bichos incríveis e diferenciados, hein.;84;10;1726566704;2024-09-17 06:51:44;pt
ChIJcU-Wyt1DzpQR3M0qWPkuQiY;DK FISH STORE;Caio Henrique_1689775500;Caio Henrique;5;Loja e pequena, porém o atendimento e muito top e os animais são incríveis,  um mais bonito que o outro e super saudáveis recomendo fazerem uma visita.;151;27;1689775500;2023-07-19 11:05:00;pt
ChIJcU-Wyt1DzpQR3M0qWPkuQiY;DK FISH STORE;Daniel Araujo Rocha_1634411106;Daniel Araujo Rocha;5;Pessoal incrível. Montamos o meu reef do zero com eles e ficou maravilhoso. Recomendo sempre.;93;15;1634411106;2021-10-16 16:05:06;pt
ChIJEeJmQ_lpzpQReU6nJZBE4EM;karol pet shop;Joselma Avelino_1654734003;Joselma Avelino;5;✌️top sucesso;13;2;1654734003;2022-06-08 21:20:03;pt
ChIJ48WzWd9nzpQRJ0C5ayo0h18;Jadiel Gonçalves de Almeida- pet shop;Joao Paulo_1526269444;Joao Paulo;5;Top;3;1;1526269444;2018-05-14 00:44:04;en
ChIJ48WzWd9nzpQRJ0C5ayo0h18;Jadiel Gonçalves de Almeida- pet shop;Marta Mendes_1510563089;Marta Mendes;5;Super liquidação até dia 30/11;30;5;1510563089;2017-11-13 06:51:29;pt
ChIJ48WzWd9nzpQRJ0C5ayo0h18;Jadiel Gonçalves de Almeida- pet shop;William David_1480938321;William David;5;Qualidade nas roupas facilidade no pagamento;44;6;1480938321;2016-12-05 09:45:21;pt
ChIJk8VQHd9nzpQR6537GtSo6jU;Pet Shop Pica Pau;Vivian Santos_1738448399;Vivian Santos;5;Atendimento e produtos de qualidade, preço compativel, sempre muito atenciosos. Pronto atendimento on line (whatsapp) e entrega muito rápida. Super indico !!!!;159;22;1738448399;2025-02-01 19:19:59;pt
ChIJk8VQHd9nzpQR6537GtSo6jU;Pet Shop Pica Pau;Eliana Oliveira_1738789918;Eliana Oliveira;5;Ótimo atendimento..cuida muito bem do Ted na tosa e no banho eu recomendo;73;13;1738789918;2025-02-05 18:11:58;pt
ChIJk8VQHd9nzpQR6537GtSo6jU;Pet Shop Pica Pau;Liliane Almeida_1737839357;Liliane Almeida;5;Lugar de confiança, atendimento excelente, so dou banho no meu cachorro no Pica Pau. Super indico!!;99;16;1737839357;2025-01-25 18:09:17;pt
ChIJk8VQHd9nzpQR6537GtSo6jU;Pet Shop Pica Pau;Maria Helena Cerchini_1737820041;Maria Helena Cerchini;5;"Os profissionais demonstram conhecimento e cuidado com os pets.
Gostei muito do atendimento  e paciência da equipe no atendimento com minha Margoth.";148;22;1737820041;2025-01-25 12:47:21;pt
ChIJk8VQHd9nzpQR6537GtSo6jU;Pet Shop Pica Pau;Renata Silva_1739019973;Renata Silva;5;Excelente atendimento , rápido, personalizado e muito bem feito, estão de parabéns !;84;13;1739019973;2025-02-08 10:06:13;pt
ChIJ-8nP7MtnzpQREwfIkMUZeeg;Dog club - Casa De Rações Ltda;Robson Requena_1695154464;Robson Requena;5;Atendimento ótimo e produtos de ótima qualidade;47;7;1695154464;2023-09-19 17:14:24;pt
ChIJ-8nP7MtnzpQREwfIkMUZeeg;Dog club - Casa De Rações Ltda;Rodrigo Vullieme_1694960725;Rodrigo Vullieme;5;Ótimo atendimento !;19;3;1694960725;2023-09-17 11:25:25;pt
ChIJTXUYKABpzpQRS7wkEUqieTc;Pets Friends;Levy Silva_1731762308;Levy Silva;5;Comprei  fui muito bem recebido nota 10 pelo atendimento;56;9;1731762308;2024-11-16 10:05:08;pt
ChIJLRooy9lnzpQRuK3BZMvW_8k;Pet Shop Lulu Pet;Kay Mc_1654354158;Kay Mc;5;"Ótimo atendimento, encontrei pelo Google e pretendo fazer novas comprar. Foram atenciosos do começo ao final do atendimento, até mesmo quanto liguei para pedir informações.

Excelente atendimento 👏🏽👏🏽👏🏽";202;28;1654354158;2022-06-04 11:49:18;pt
ChIJLRooy9lnzpQRuK3BZMvW_8k;Pet Shop Lulu Pet;César Walker_1692909260;César Walker;5;Atendimento sensacional, vale muito a pena ir na loja.;54;9;1692909260;2023-08-24 17:34:20;pt
ChIJLRooy9lnzpQRuK3BZMvW_8k;Pet Shop Lulu Pet;Larissa Cordeiro_1637032925;Larissa Cordeiro;5;Não sabia a existência desse petshop, creio que seja novo e o melhor é que se encontra perto da minha casa.;107;21;1637032925;2021-11-16 00:22:05;pt
ChIJLRooy9lnzpQRuK3BZMvW_8k;Pet Shop Lulu Pet;Gustavo De Ávila_1605234786;Gustavo De Ávila;5;bom atendimento, encontrei oq procurava;39;5;1605234786;2020-11-12 23:33:06;pt
ChIJLRooy9lnzpQRuK3BZMvW_8k;Pet Shop Lulu Pet;Aldrey Nascimento_1658497882;Aldrey Nascimento;5;Excellent service;17;2;1658497882;2022-07-22 10:51:22;pt
ChIJ79AXOj73BEwRsM-Rmz6vmZs;UseRico Fashion Pet;viviana veloso_1644450700;viviana veloso;5;Minha pet adorou a roupa.Boa qualidade ficou linda;50;8;1644450700;2022-02-09 20:51:40;pt
ChIJ79AXOj73BEwRsM-Rmz6vmZs;UseRico Fashion Pet;Marco Aurélio_1644449934;Marco Aurélio;5;Meus pets amam ❤️ Peças de qualidade e com ótima durabilidade!;62;11;1644449934;2022-02-09 20:38:54;pt
ChIJ79AXOj73BEwRsM-Rmz6vmZs;UseRico Fashion Pet;Talita Silva Souza_1644453331;Talita Silva Souza;5;Quando penso em conforto e estilo para o meu Pet eu nem penso muito... Porque a Use Rico entrega tudo isso com qualidade e brindes!!!;133;25;1644453331;2022-02-09 21:35:31;pt
ChIJ79AXOj73BEwRsM-Rmz6vmZs;UseRico Fashion Pet;Renata Vecchi_1644453792;Renata Vecchi;5;Roupinhas feita em alta costura. Impecável a entrega.;53;8;1644453792;2022-02-09 21:43:12;pt
ChIJ79AXOj73BEwRsM-Rmz6vmZs;UseRico Fashion Pet;Naiara Macedo_1644507176;Naiara Macedo;5;The best;8;2;1644507176;2022-02-10 12:32:56;pt
ChIJhbJGrnlozpQRYLRzD1hWCUI;Baita Cão & Cia Centro De Estética Animal & Pet Shop;Rogério H.S._1581517587;Rogério H.S.;5;Estabelecimento de excelente atendimento, tanto no trato com os pets como na aquisição de produtos. A proprietária é muito atenciosa. Possui rações para gatos, cães, peixes e pássaros, bem como caminhas, caixas para transporte, shampoos, produtos para combater pulgas e carrapatos. Recomendo a todos.;300;44;1581517587;2020-02-12 11:26:27;pt
ChIJhbJGrnlozpQRYLRzD1hWCUI;Baita Cão & Cia Centro De Estética Animal & Pet Shop;Ricardo Ilinski_1683384000;Ricardo Ilinski;5;Fui até o local para conhecer primeiro, gostei muito do atendimento pessoal, meu gato ainda não foi, está se recuperando da castração, assim que, recuperado vou levar pra dar aquele talento nele, eu  super indico.;213;35;1683384000;2023-05-06 11:40:00;pt
ChIJhbJGrnlozpQRYLRzD1hWCUI;Baita Cão & Cia Centro De Estética Animal & Pet Shop;Amauri Capel_1642168565;Amauri Capel;5;Atendimento de primeira. Dá gosto de ver o carinho e o amor com que os pets são tratados. Trabalho muito bem feito, com muito capricho, preço justo e ainda com direito a brindes. Recomendo a todos.;197;36;1642168565;2022-01-14 10:56:05;pt
ChIJhbJGrnlozpQRYLRzD1hWCUI;Baita Cão & Cia Centro De Estética Animal & Pet Shop;B Boy_1677619083;B Boy;5;Estabelecimento com atendimento magnífico. Somos atendidos de forma muito educada. Os produtos são sempre bem fresquinhos. Os Pets são sempre super bem tratados. Recomendo a todos.;180;26;1677619083;2023-02-28 18:18:03;pt
ChIJjSulvndnzpQRhwwFp16W78w;ModernaVet Clínica Veterinária;Erika Sturaro FUNSAI - Fundação Nossa Senhora Auxiliadora do Ipiranga_1697756970;Erika Sturaro FUNSAI - Fundação Nossa Senhora Auxiliadora do Ipiranga;5;Show 👏🏻👏🏻👏🏻👏🏻;13;2;1697756970;2023-10-19 20:09:30;en
ChIJjSulvndnzpQRhwwFp16W78w;ModernaVet Clínica Veterinária;Beatriz Figueiredo_1725130957;Beatriz Figueiredo;5;"Conheci a Dra. Thaís, quando precisei fazer alguns exames de rotina no Beethoven (idoso de 19 anos) kkkk, no atendimento dele eu já fiquei mega satisfeita.
E hoje foi dia da Frida, conhecer a Dra., iniciando o ciclo de vacina e recebendo muito carinho.
A clinica tem uma ótima localização, o atendimento é ótimo e a consulta sensacional, sem contar que a Dra., sempre esta disposta à nos auxiliar quando preciso.
Indico de olhos fechados 💕

Atualizando minha avaliação! 31/09/24
Dra Thaís fez a castração da Frida, e o procedimento foi um sucesso! Continuo recomendando e a indicando quando pessoas próximas precisam e o retorno é sempre positivo!";647;108;1725130957;2024-08-31 16:02:37;pt
ChIJjSulvndnzpQRhwwFp16W78w;ModernaVet Clínica Veterinária;Vania Silva_1719494735;Vania Silva;5;"Bom, faltam-me palavras para descrever o profissionalismo exemplar e a dedicação afetuosa que a Dra. Thais dispensa aos meus bichinhos. Já me ajudou em um momento de extrema aflição com a minha mini coelhinha, a Bóris; foi atenciosa, empática e deu todo o suporte. Quanto ao meu gatinho, o Nick, ajudou-o a sarar de uma cistite idiopática que estava atormentando-o severamente. Desde o primeiro dia em que a conheci, foi perceptível a boa presença da Dra. Thais; ela transmite serenidade em todos os aspectos. Não basta ser um bom profissional; é preciso também agir com humanidade e paciência no trato com os animais e no relacionamento com os tutores, e isso não falta à Dra. Explica sobre as patologias e medicamentos de maneira acessível, de modo que as informações fiquem claras para o tutor, com uma comunicação limpa. Quanto a organização e limpeza do ambiente, não deixam em nada a desejar. Em suma, recomendo firmemente a ModernaVet Clínica Veterinária da Dra. Thais. Vão e sejam felizes, você e o seu bichinho! 💛";1022;172;1719494735;2024-06-27 10:25:35;pt
ChIJjSulvndnzpQRhwwFp16W78w;ModernaVet Clínica Veterinária;Angel Sousa_1736883314;Angel Sousa;5;atendimento maravilhoso!! equipe muito atenciosos, agradeço por cuidar tão bem dos meus pets!!💗;95;13;1736883314;2025-01-14 16:35:14;pt
ChIJjSulvndnzpQRhwwFp16W78w;ModernaVet Clínica Veterinária;Edneia Santos_1734633720;Edneia Santos;5;Doutora  Thais foi super gentil e atenciosa com meu cachorro idoso pois o atendimento é de primeira eu super recomendo.;119;20;1734633720;2024-12-19 15:42:00;pt
ChIJl0e9831ozpQRz4jX9gmgLEg;adelia dog;Danielle Miranda_1584548243;Danielle Miranda;5;"Estabelecimento muito bem organizado, com profissionais capacitados, carinhosos, dedicados e sempre disponíveis para te atender.
Tenho uma spitz (Cacau) e a tosa com a tesoura é sempre muito bem feita, ela já se senti em casa😄. Obrigada pelo atendimento e pelo carinho com a minha filha!!!";289;46;1584548243;2020-03-18 13:17:23;pt
ChIJl0e9831ozpQRz4jX9gmgLEg;adelia dog;Joao Inocencio_1584199882;Joao Inocencio;5;Bom atendimento meu pet ficou lindo mais tem que agendar como trabalho de sábado fica corrido;93;16;1584199882;2020-03-14 12:31:22;pt
ChIJl0e9831ozpQRz4jX9gmgLEg;adelia dog;paulo gazi_1570867923;paulo gazi;5;Otimo, fui super bem atendido e meu pet tbm😉;44;9;1570867923;2019-10-12 05:12:03;pt
ChIJl0e9831ozpQRz4jX9gmgLEg;adelia dog;Lucas Lima_1581002565;Lucas Lima;5;Atendimento de excelente qualidade,profissionais super capacitados!;67;6;1581002565;2020-02-06 12:22:45;pt
ChIJl0e9831ozpQRz4jX9gmgLEg;adelia dog;Bella Bijoux_1581934884;Bella Bijoux;4;Excelente atendimento e bom trato aos animais...;48;7;1581934884;2020-02-17 07:21:24;pt
ChIJl4bYDH9ozpQRswamxX1whgo;Pet Shop Recam;Denise Cleffs_1723474337;Denise Cleffs;5;"Suuuper indico...
Ótimos preços, ótimo atendimento, banho e tosa não tem igual, minha cachorrinha fica cheirosa durante + ou - 10dias 🥰";135;22;1723474337;2024-08-12 11:52:17;pt
ChIJl4bYDH9ozpQRswamxX1whgo;Pet Shop Recam;Vilson Lazarini_1689898643;Vilson Lazarini;5;"Pessoal super atencioso !
Tenho uma shitzu eos cuidados são extremos!
E ele entende .
Parabéns à equipe.";104;18;1689898643;2023-07-20 21:17:23;pt
ChIJl4bYDH9ozpQRswamxX1whgo;Pet Shop Recam;João Benedito Moreira_1635590124;João Benedito Moreira;4;Pertence a um amigo , fornece bom atendimento , bem atencioso recomendo;71;12;1635590124;2021-10-30 07:35:24;pt
ChIJl4bYDH9ozpQRswamxX1whgo;Pet Shop Recam;M.Edson Shows_1699282207;M.Edson Shows;5;Boa sempre cuida do meus pequenos;33;6;1699282207;2023-11-06 11:50:07;pt
ChIJl4bYDH9ozpQRswamxX1whgo;Pet Shop Recam;Elisangela Bargas_1634415818;Elisangela Bargas;5;Atendimento muito bom, preço de acordo com o mercado.;53;9;1634415818;2021-10-16 17:23:38;pt
ChIJE_jH9BlpzpQRiHaFMxPlBes;Pet ShopKLP;Eliete Mendes_1659636428;Eliete Mendes;5;"Adorei esse super mercado ,a operadora de caixa é maravilhosa e um pena não ter pego o nome dela.
E num geral todos bem atenciosos";130;25;1659636428;2022-08-04 15:07:08;pt
ChIJE_jH9BlpzpQRiHaFMxPlBes;Pet ShopKLP;Orlando Silva_1641297481;Orlando Silva;5;Bom atendimento e excelentes produtos.;38;5;1641297481;2022-01-04 08:58:01;pt
ChIJE_jH9BlpzpQRiHaFMxPlBes;Pet ShopKLP;RJ Dance_1605613531;RJ Dance;5;Ótimo atendimento, preços mais acessíveis 😉;43;6;1605613531;2020-11-17 08:45:31;pt
ChIJE_jH9BlpzpQRiHaFMxPlBes;Pet ShopKLP;Alex Baravelli_1658001272;Alex Baravelli;5;"Pet muito bem organizada, com muita variedade de produtos e preços ótimos.
Recomendo.";85;13;1658001272;2022-07-16 16:54:32;pt
ChIJE_jH9BlpzpQRiHaFMxPlBes;Pet ShopKLP;givaldo teixeira_1704931877;givaldo teixeira;5;Great service;13;2;1704931877;2024-01-10 21:11:17;pt
